ID_transaccion,proveedor_id,fecha_factura,fecha_vencimiento,monto,condiciones_pago,estado_pago,dias_credito,descuento_pronto_pago,penalizacion_mora,metodo_pago,aprobador,duplicate_has_anomaly,duplicate_type,duplicate_description,format_has_anomaly,format_type,format_description,temporal_has_anomaly,temporal_type,temporal_description,business_rules_has_anomaly,business_rules_type,business_rules_description,approver_has_anomaly,approver_type,approver_description,amount_has_anomaly,amount_type,amount_description,discount_penalty_has_anomaly,discount_penalty_type,discount_penalty_description,cross_consistency_has_anomaly,cross_consistency_type,cross_consistency_description,total_anomalies,has_any_anomaly
4346,1045,2022-05-25,2023-03-19,4237.28,30 días,Pendiente,90,0,2,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (298 días) vs esperada (30 días): 268 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 90 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-03-19),3,True
4347,1012,2022-06-02,2023-02-16,7509.22,90 días,Retrasado,60,0,0,Cheque,Bob,True,DUPLICATE_TRANSACTION,ID duplicado 2 veces. Diferencias en: ninguna,False,,,True,TEMPORAL_ANOMALY,Diferencia real (259 días) vs esperada (90 días): 169 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,False,,,False,,,3,True
4348,1094,2022-05-02,2023-07-09,9617.21,30 días,Retrasado,60,5,2,Transferencia,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (433 días) vs esperada (30 días): 403 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 5% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (5%),4,True
4349,1093,2022-02-19,2023-03-30,4643.8,60 días,Retrasado,60,5,0,Cheque,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (404 días) vs esperada (60 días): 344 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 5% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (5%),3,True
4350,1002,2022-01-26,2023-10-19,2460.43,30 días,Retrasado,30,5,1,Transferencia,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (631 días) vs esperada (30 días): 601 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 5% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (5%),3,True
4351,1093,2022-07-21,2023-03-03,9423.98,90 días,Pagado,60,0,1,Efectivo,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (225 días) vs esperada (90 días): 135 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4352,1005,2022-10-20,2023-01-09,6077.07,60 días,Pendiente,60,5,0,Efectivo,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (81 días) vs esperada (60 días): 21 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-01-09),2,True
4353,1092,2022-10-09,2023-09-28,1142.13,90 días,Pagado,60,0,1,Transferencia,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (354 días) vs esperada (90 días): 264 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4354,1007,2022-09-09,2023-08-12,5769.56,90 días,Pagado,30,10,1,Transferencia,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (337 días) vs esperada (90 días): 247 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4355,1043,2022-03-20,2023-08-22,5055.75,30 días,Pendiente,30,5,2,Cheque,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (520 días) vs esperada (30 días): 490 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-08-22),2,True
4356,1032,2022-01-28,2023-12-12,8570.33,30 días,Pendiente,60,10,0,Efectivo,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (683 días) vs esperada (30 días): 653 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 60 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-12-12),3,True
4357,1080,2022-07-04,2023-09-12,5353.88,90 días,Pagado,60,0,1,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (435 días) vs esperada (90 días): 345 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4358,1074,2022-01-02,2023-03-03,2626.8,90 días,Retrasado,60,10,1,Efectivo,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (425 días) vs esperada (90 días): 335 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),4,True
4359,1076,2022-08-07,2023-04-26,6788.88,60 días,Pendiente,60,5,0,Cheque,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (262 días) vs esperada (60 días): 202 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-04-26),2,True
4360,1049,2022-02-14,2023-04-16,5471.5,90 días,Pendiente,30,10,1,Cheque,Bob,True,DUPLICATE_TRANSACTION,ID duplicado 2 veces. Diferencias en: ninguna,False,,,True,TEMPORAL_ANOMALY,Diferencia real (426 días) vs esperada (90 días): 336 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-04-16),4,True
4361,1010,2022-05-31,2023-04-09,2407.14,90 días,Pagado,-60,10,0,Efectivo,Charlie,False,,,True,FORMAT_ANOMALY,Días de crédito negativos: -60,True,TEMPORAL_ANOMALY,Diferencia real (313 días) vs esperada (90 días): 223 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: -60 días,False,,,False,,,False,,,False,,,3,True
4362,1094,2022-12-05,2023-05-18,5778.92,30 días,Retrasado,30,10,0,Cheque,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (164 días) vs esperada (30 días): 134 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),3,True
4363,1027,2022-11-17,2023-05-29,8233.2,90 días,Pendiente,90,0,2,Efectivo,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (193 días) vs esperada (90 días): 103 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-05-29),2,True
4364,1069,2022-11-04,2023-09-12,382.85,90 días,Pagado,30,5,0,Transferencia,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (312 días) vs esperada (90 días): 222 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,False,,,2,True
4365,1040,2022-09-03,2023-07-16,6345.43,30 días,Pendiente,90,0,2,Cheque,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (316 días) vs esperada (30 días): 286 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 90 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-07-16),3,True
4366,1015,2022-04-13,2023-03-09,3560.89,60 días,Retrasado,30,10,1,Efectivo,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (330 días) vs esperada (60 días): 270 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),4,True
4367,1067,2022-02-19,2023-08-10,2997.45,30 días,Pagado,30,10,0,Efectivo,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (537 días) vs esperada (30 días): 507 días de diferencia,False,,,False,,,False,,,False,,,False,,,1,True
4368,1098,2022-01-14,2023-04-17,3986.62,30 días,Pagado,30,0,2,Cheque,Charlie,True,DUPLICATE_TRANSACTION,ID duplicado 2 veces. Diferencias en: ninguna,False,,,True,TEMPORAL_ANOMALY,Diferencia real (458 días) vs esperada (30 días): 428 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 2% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (2%),4,True
4369,1047,2022-04-16,2023-11-05,3486.02,90 días,Retrasado,60,0,0,Efectivo,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (568 días) vs esperada (90 días): 478 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,False,,,False,,,2,True
4370,1055,2022-03-29,2023-04-22,8339.17,90 días,Pagado,30,10,1,Cheque,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (389 días) vs esperada (90 días): 299 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4371,1063,2022-11-23,2023-05-26,2820.5,60 días,Retrasado,60,5,2,Cheque,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (184 días) vs esperada (60 días): 124 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 5% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (5%),3,True
4372,1058,2022-05-30,2023-12-14,7358.21,90 días,Pagado,30,0,2,Transferencia,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (563 días) vs esperada (90 días): 473 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 2% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (2%),4,True
4373,1089,2022-02-11,2023-04-08,1031.19,60 días,Retrasado,-30,10,2,Transferencia,Bob,False,,,True,FORMAT_ANOMALY,Días de crédito negativos: -30,True,TEMPORAL_ANOMALY,Diferencia real (421 días) vs esperada (60 días): 361 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: -30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),5,True
4374,1061,2022-08-31,2023-08-04,9518.82,60 días,Pendiente,90,10,1,Transferencia,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (338 días) vs esperada (60 días): 278 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 90 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-08-04),3,True
4375,1075,2022-03-01,2023-04-04,6260.93,60 días,Pendiente,30,5,2,Cheque,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (399 días) vs esperada (60 días): 339 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-04-04),3,True
4376,1010,2022-06-07,2023-07-30,7096.51,60 días,Pendiente,60,10,1,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (418 días) vs esperada (60 días): 358 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-07-30),2,True
4377,1088,2022-07-23,2023-03-17,3050.59,90 días,Pagado,90,0,1,Efectivo,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (237 días) vs esperada (90 días): 147 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),3,True
4378,1017,2022-08-30,2023-01-16,4179.76,30 días,Retrasado,-90,10,0,Transferencia,Alice,False,,,True,FORMAT_ANOMALY,Días de crédito negativos: -90,True,TEMPORAL_ANOMALY,Diferencia real (139 días) vs esperada (30 días): 109 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: -90 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),5,True
4379,1018,2022-09-08,2023-05-30,2315.41,30 días,Retrasado,30,10,1,Transferencia,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (264 días) vs esperada (30 días): 234 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 10% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (10%),3,True
4380,1086,2022-12-05,2023-05-16,9332.11,90 días,Pendiente,30,10,2,Efectivo,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (162 días) vs esperada (90 días): 72 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-05-16),3,True
4381,1054,2022-05-16,2023-05-02,4932.23,90 días,Pendiente,90,10,2,Transferencia,Bob,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (351 días) vs esperada (90 días): 261 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-05-02),2,True
4382,1081,2022-02-16,2023-11-14,6341.44,60 días,Pendiente,60,5,1,Transferencia,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (636 días) vs esperada (60 días): 576 días de diferencia,False,,,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-11-14),2,True
4383,1025,2022-11-25,2023-08-20,7369.29,90 días,Retrasado,30,0,1,Transferencia,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (268 días) vs esperada (90 días): 178 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,False,,,2,True
4384,1005,2022-10-06,2023-05-09,3773.95,30 días,Pendiente,90,10,0,Efectivo,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (215 días) vs esperada (30 días): 185 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 90 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-05-09),3,True
4385,1003,2022-07-18,2023-07-10,7229.01,90 días,Pagado,60,0,0,Transferencia,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (357 días) vs esperada (90 días): 267 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 60 días,False,,,False,,,False,,,False,,,2,True
4386,1028,2022-04-05,2023-10-27,6792.33,90 días,Pendiente,30,5,2,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (570 días) vs esperada (90 días): 480 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '90 días' (esperado: 90 días) vs dias_credito otorgados: 30 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-10-27),3,True
4387,1058,2022-07-09,2023-12-18,7086.03,60 días,Pendiente,90,0,1,Transferencia,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (527 días) vs esperada (60 días): 467 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 90 días,False,,,False,,,False,,,True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pendiente' pero ya venció (2023-12-18),3,True
4388,1097,2022-07-15,2023-11-29,4943.38,60 días,Retrasado,90,5,2,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (502 días) vs esperada (60 días): 442 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 90 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Descuento de 5% aplicado a pago retrasado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Retrasado' pero tiene descuento pronto pago (5%),4,True
4389,1016,2022-07-09,2023-08-24,3891.08,60 días,Pagado,30,0,1,Transferencia,Charlie,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (411 días) vs esperada (60 días): 351 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '60 días' (esperado: 60 días) vs dias_credito otorgados: 30 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 1% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (1%),4,True
4390,1042,2022-04-06,2023-02-14,2298.61,60 días,Retrasado,60,0,2,Cheque,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (314 días) vs esperada (60 días): 254 días de diferencia,False,,,False,,,False,,,False,,,False,,,1,True
4391,1079,2022-08-17,2023-01-07,8263.8,30 días,Pagado,60,10,2,Transferencia,David,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (143 días) vs esperada (30 días): 113 días de diferencia,True,PAYMENT_TERMS_INCONSISTENCY,Inconsistencia: condiciones '30 días' (esperado: 30 días) vs dias_credito otorgados: 60 días,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 2% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (2%),4,True
4392,1065,2022-01-23,2023-08-30,6122.67,90 días,Pagado,90,0,2,Cheque,Alice,False,,,False,,,True,TEMPORAL_ANOMALY,Diferencia real (584 días) vs esperada (90 días): 494 días de diferencia,False,,,False,,,False,,,True,DISCOUNT_PENALTY_ANOMALY,Penalización de 2% en pago marcado como pagado (ilógico),True,CROSS_CONSISTENCY_ANOMALY,Marcado como 'Pagado' pero tiene penalización por mora (2%),3,True
