fecha,proveedor_id,categoria_gasto,monto,método_pago,tiempo_procesamiento,score_cumplimiento,indicadores_economicos,estacionalidad
2022-06-21,1041,Logística,5618.35,Cheque,1,0.74,Creciente,Baja
2022-06-01,1095,Tecnología,5823.6,Cheque,2,0.77,Decreciente,Baja
2022-06-20,1022,Tecnología,5180.23,Transferencia,3,0.23,Estable,Baja
2022-06-16,1002,Tecnología,6233.99,Transferencia,3,0.9,Estable,Baja
2022-06-09,1000,Tecnología,6450.68,Transferencia,2,0.1,Decreciente,Baja
2022-06-21,1066,Tecnología,5398.51,Transferencia,2,0.25,Creciente,Baja
2022-06-26,1070,Logística,5175.26,Cheque,6,0.66,Estable,Baja
2022-06-25,1002,Tecnología,5351.25,Cheque,7,0.67,Creciente,Baja
2022-06-19,1099,Logística,6175.61,Transferencia,4,0.31,Estable,Baja
2022-06-19,1048,Servicios,5726.91,Transferencia,1,0.7,Creciente,Baja
2022-06-08,1066,Servicios,4426.52,Cheque,6,0.39,Estable,Baja
2022-06-24,1054,Servicios,5503.29,Efectivo,7,0.0,Creciente,Baja
2022-06-02,1003,Servicios,4367.05,Efectivo,4,0.16,Decreciente,Baja
2022-06-19,1030,Materiales,6014.98,Cheque,6,0.88,Estable,Baja
2022-06-16,1065,Logística,5040.33,Transferencia,9,0.22,Decreciente,Baja
2022-06-06,1077,Servicios,5351.4,Transferencia,4,0.11,Estable,Baja
2022-06-17,1063,Materiales,6058.58,Cheque,4,0.68,Estable,Baja
2022-06-21,1030,Logística,4430.15,Efectivo,5,0.44,Estable,Baja
2022-06-24,1062,Materiales,4672.81,Cheque,3,0.8,Creciente,Baja
2022-06-20,1065,Materiales,5191.11,Cheque,2,0.86,Estable,Baja
2022-06-25,1030,Tecnología,4827.34,Cheque,9,0.85,Decreciente,Baja
2022-06-27,1046,Materiales,5061.09,Transferencia,1,0.31,Creciente,Baja
2022-06-13,1021,Materiales,6490.45,Transferencia,5,0.51,Creciente,Baja
2022-06-05,1073,Logística,6116.46,Transferencia,5,0.65,Estable,Baja
2022-06-27,1093,Materiales,6243.07,Efectivo,8,0.32,Creciente,Baja
2022-06-22,1096,Tecnología,6358.14,Cheque,6,0.04,Estable,Baja
2022-06-08,1082,Servicios,5067.66,Cheque,6,0.5,Decreciente,Baja
2022-06-02,1045,Servicios,4972.71,Efectivo,6,0.01,Creciente,Baja
2022-06-19,1088,Logística,4836.3,Transferencia,4,0.95,Creciente,Baja
2022-06-23,1057,Logística,6126.64,Cheque,1,0.8,Decreciente,Baja
2022-06-04,1060,Materiales,5800.7,Efectivo,3,0.19,Decreciente,Baja
2022-06-07,1045,Logística,4840.87,Transferencia,6,0.29,Estable,Baja
2022-06-01,1000,Materiales,5145.72,Transferencia,5,0.98,Creciente,Baja
2022-06-15,1095,Logística,5426.53,Cheque,1,0.37,Decreciente,Baja
2022-06-11,1024,Servicios,5472.92,Transferencia,5,0.78,Creciente,Baja
2022-06-14,1060,Servicios,6253.52,Efectivo,2,0.45,Decreciente,Baja
2022-06-05,1080,Servicios,5153.45,Transferencia,1,0.86,Creciente,Baja
2022-06-14,1013,Servicios,6296.37,Cheque,4,0.7,Decreciente,Baja
2022-06-23,1044,Materiales,5285.07,Efectivo,6,0.02,Creciente,Baja
2022-06-07,1076,Materiales,5945.35,Transferencia,7,0.29,Estable,Baja
2022-06-14,1038,Materiales,6343.42,Transferencia,9,0.56,Creciente,Baja
2022-06-17,1065,Servicios,6294.32,Transferencia,5,0.93,Estable,Baja
2022-06-25,1031,Tecnología,4452.89,Efectivo,8,0.1,Estable,Baja
2022-06-20,1095,Servicios,4774.91,Transferencia,8,0.6,Estable,Baja
2022-06-16,1057,Servicios,5362.01,Cheque,9,0.3,Creciente,Baja
2022-06-28,1055,Tecnología,5263.83,Efectivo,3,0.89,Creciente,Baja
2022-06-28,1005,Tecnología,5717.0,Efectivo,3,0.77,Estable,Baja
2022-06-24,1088,Logística,6374.71,Transferencia,9,0.37,Decreciente,Baja
2022-06-24,1066,Servicios,4572.94,Efectivo,7,0.17,Creciente,Baja
2022-06-02,1081,Tecnología,5307.79,Cheque,4,0.01,Creciente,Baja
2022-06-23,1049,Logística,4746.13,Efectivo,1,0.62,Creciente,Baja
2022-06-05,1037,Tecnología,6265.17,Cheque,7,0.41,Creciente,Baja
2022-06-17,1002,Tecnología,6417.73,Transferencia,6,0.31,Estable,Baja
2022-06-07,1004,Logística,5365.9,Efectivo,3,0.99,Decreciente,Baja
2022-06-18,1023,Servicios,4554.76,Cheque,5,0.47,Decreciente,Baja
2022-06-11,1053,Logística,6029.61,Transferencia,3,0.75,Decreciente,Baja
2022-06-22,1033,Servicios,5838.77,Cheque,8,0.18,Decreciente,Baja
2022-06-16,1038,Tecnología,5097.39,Efectivo,5,0.01,Estable,Baja
2022-06-17,1087,Logística,6250.66,Efectivo,6,0.42,Creciente,Baja
2022-06-13,1099,Materiales,6442.08,Cheque,2,0.67,Creciente,Baja
2022-06-11,1091,Tecnología,5537.24,Transferencia,8,0.51,Estable,Baja
2022-06-06,1047,Logística,5554.29,Transferencia,9,0.89,Creciente,Baja
2022-06-15,1048,Tecnología,4973.66,Transferencia,3,0.43,Estable,Baja
2022-06-18,1033,Logística,5594.94,Transferencia,6,0.31,Decreciente,Baja
2022-06-11,1079,Servicios,5281.34,Cheque,6,0.92,Estable,Baja
2022-06-18,1099,Materiales,4983.78,Efectivo,2,0.41,Creciente,Baja
2022-06-12,1006,Tecnología,4475.04,Cheque,8,0.27,Creciente,Baja
2022-06-22,1017,Materiales,4876.66,Efectivo,5,0.1,Creciente,Baja
2022-06-25,1069,Servicios,4757.92,Efectivo,8,0.79,Decreciente,Baja
2022-06-28,1091,Logística,5503.01,Cheque,8,0.83,Estable,Baja
2022-07-20,1000,Tecnología,3476.31,Efectivo,4,0.91,Decreciente,Baja
2022-07-16,1038,Materiales,3581.75,Transferencia,1,0.42,Creciente,Baja
2022-07-07,1026,Servicios,3319.35,Transferencia,2,0.31,Decreciente,Baja
2022-07-08,1035,Tecnología,3647.43,Efectivo,2,0.39,Decreciente,Baja
2022-07-09,1031,Tecnología,2869.39,Efectivo,3,0.44,Estable,Baja
2022-07-18,1040,Tecnología,4029.95,Efectivo,8,0.07,Creciente,Baja
2022-07-10,1014,Servicios,3742.64,Efectivo,6,0.5,Decreciente,Baja
2022-07-08,1030,Servicios,3580.72,Cheque,6,0.49,Estable,Baja
2022-07-10,1005,Servicios,3152.24,Cheque,9,0.59,Decreciente,Baja
2022-07-25,1088,Logística,2940.8,Transferencia,8,0.36,Decreciente,Baja
2022-07-10,1051,Tecnología,3278.83,Transferencia,2,0.61,Decreciente,Baja
2022-07-23,1081,Servicios,3622.09,Transferencia,6,0.88,Decreciente,Baja
2022-07-07,1021,Tecnología,3584.17,Cheque,1,0.96,Decreciente,Baja
2022-07-23,1030,Logística,3242.49,Efectivo,9,0.58,Estable,Baja
2022-07-23,1099,Materiales,3556.37,Transferencia,4,0.04,Decreciente,Baja
2022-07-16,1072,Logística,3829.18,Cheque,4,0.97,Estable,Baja
2022-07-11,1045,Servicios,2757.53,Transferencia,9,0.71,Decreciente,Baja
2022-07-16,1066,Servicios,3335.01,Cheque,3,0.34,Estable,Baja
2022-07-12,1096,Logística,3754.07,Efectivo,5,0.15,Creciente,Baja
2022-07-18,1090,Tecnología,3465.0,Cheque,1,0.14,Decreciente,Baja
2022-07-26,1042,Servicios,3608.35,Efectivo,6,0.17,Creciente,Baja
2022-07-24,1000,Servicios,3424.9,Transferencia,3,0.05,Creciente,Baja
2022-07-09,1043,Logística,4071.59,Efectivo,1,0.9,Creciente,Baja
2022-07-10,1056,Tecnología,2796.1,Cheque,6,0.54,Decreciente,Baja
2022-07-04,1008,Logística,3390.02,Transferencia,2,0.7,Creciente,Baja
2022-07-19,1004,Logística,2846.17,Transferencia,8,0.83,Estable,Baja
2022-07-22,1078,Tecnología,2939.21,Cheque,2,0.79,Decreciente,Baja
2022-07-18,1008,Tecnología,3243.03,Efectivo,4,0.88,Creciente,Baja
2022-07-13,1044,Materiales,2933.44,Cheque,3,0.97,Decreciente,Baja
2022-07-13,1091,Logística,4033.23,Efectivo,9,0.44,Creciente,Baja
2022-07-27,1076,Tecnología,4010.23,Efectivo,2,0.95,Estable,Baja
2022-07-12,1023,Servicios,3179.17,Transferencia,3,0.72,Decreciente,Baja
2022-07-25,1073,Materiales,3592.38,Efectivo,7,0.07,Decreciente,Baja
2022-07-26,1041,Logística,3448.14,Transferencia,4,0.68,Creciente,Baja
2022-07-05,1021,Tecnología,3831.68,Cheque,6,0.69,Estable,Baja
2022-07-10,1059,Materiales,3575.64,Cheque,3,0.91,Decreciente,Baja
2022-07-02,1085,Materiales,2722.11,Transferencia,1,0.37,Creciente,Baja
2022-07-10,1036,Servicios,3760.35,Transferencia,6,0.58,Estable,Baja
2022-07-23,1038,Materiales,3738.14,Efectivo,4,0.01,Estable,Baja
2022-07-03,1083,Logística,3415.44,Transferencia,2,0.33,Estable,Baja
2022-07-12,1073,Tecnología,3950.53,Cheque,7,0.06,Estable,Baja
2022-07-15,1073,Materiales,3958.05,Transferencia,5,0.52,Decreciente,Baja
2022-07-21,1089,Materiales,3434.75,Transferencia,6,0.82,Decreciente,Baja
2022-07-09,1088,Logística,3549.16,Transferencia,6,0.21,Estable,Baja
2022-07-24,1052,Servicios,4077.91,Efectivo,9,0.53,Creciente,Baja
2022-07-16,1027,Servicios,3128.42,Transferencia,2,0.2,Creciente,Baja
2022-07-07,1076,Tecnología,3163.53,Efectivo,6,0.12,Estable,Baja
2022-07-07,1014,Logística,2970.5,Efectivo,9,0.51,Estable,Baja
2022-07-27,1059,Servicios,3940.93,Transferencia,4,0.08,Creciente,Baja
2022-07-18,1059,Tecnología,3734.92,Efectivo,6,0.59,Estable,Baja
2022-07-09,1005,Tecnología,2865.53,Transferencia,7,0.03,Estable,Baja
2022-07-18,1051,Servicios,4057.83,Cheque,1,0.11,Decreciente,Baja
2022-07-23,1011,Logística,3716.52,Cheque,5,0.55,Decreciente,Baja
2022-07-09,1018,Materiales,3879.22,Efectivo,4,0.59,Estable,Baja
2022-07-05,1095,Servicios,2787.29,Cheque,2,0.03,Estable,Baja
2022-07-04,1074,Materiales,3408.96,Transferencia,2,0.57,Decreciente,Baja
2022-07-20,1096,Materiales,3672.47,Efectivo,2,0.84,Estable,Baja
2022-07-24,1001,Logística,3460.65,Transferencia,7,0.72,Decreciente,Baja
2022-07-19,1054,Logística,3628.99,Efectivo,4,0.13,Decreciente,Baja
2022-07-08,1014,Tecnología,3834.79,Efectivo,6,0.59,Creciente,Baja
2022-07-08,1063,Logística,3231.19,Efectivo,7,0.67,Decreciente,Baja
2022-07-02,1099,Tecnología,3876.7,Efectivo,9,0.04,Creciente,Baja
2022-07-22,1068,Servicios,2943.47,Cheque,2,0.86,Creciente,Baja
2022-07-17,1014,Materiales,3090.41,Cheque,9,0.91,Decreciente,Baja
2022-07-08,1042,Logística,2780.75,Cheque,5,0.85,Estable,Baja
2022-07-21,1073,Servicios,3217.71,Efectivo,6,0.82,Decreciente,Baja
2022-07-08,1016,Tecnología,3238.78,Cheque,6,0.74,Creciente,Baja
2022-07-02,1097,Logística,3817.64,Efectivo,3,0.63,Decreciente,Baja
2022-07-04,1023,Materiales,3610.6,Cheque,7,0.68,Decreciente,Baja
2022-07-14,1073,Servicios,3316.09,Efectivo,7,0.81,Creciente,Baja
2022-07-11,1029,Logística,3609.21,Cheque,8,0.66,Decreciente,Baja
2022-07-23,1066,Logística,2793.6,Cheque,5,0.33,Decreciente,Baja
2022-07-16,1050,Servicios,2967.09,Cheque,2,0.38,Creciente,Baja
2022-07-04,1059,Tecnología,3574.97,Efectivo,3,0.9,Estable,Baja
2022-07-22,1002,Tecnología,3594.59,Efectivo,9,0.02,Creciente,Baja
2022-07-25,1004,Logística,3775.27,Cheque,6,0.7,Creciente,Baja
2022-07-05,1027,Tecnología,3270.2,Efectivo,8,0.95,Decreciente,Baja
2022-07-01,1077,Tecnología,3705.07,Transferencia,8,0.71,Creciente,Baja
2022-07-18,1010,Servicios,3652.58,Cheque,5,0.99,Decreciente,Baja
2022-07-06,1071,Tecnología,4032.83,Cheque,1,0.69,Decreciente,Baja
2022-07-14,1071,Tecnología,3014.53,Transferencia,6,0.03,Decreciente,Baja
2022-07-21,1075,Servicios,3472.53,Efectivo,7,0.83,Creciente,Baja
2022-07-16,1014,Logística,3540.69,Efectivo,9,0.28,Creciente,Baja
2022-07-16,1082,Logística,4080.81,Efectivo,2,0.45,Decreciente,Baja
2022-07-21,1047,Servicios,2995.55,Cheque,2,0.31,Estable,Baja
2022-07-07,1045,Materiales,3433.8,Cheque,1,0.27,Estable,Baja
2022-07-25,1027,Servicios,3192.88,Cheque,5,0.43,Creciente,Baja
2022-07-10,1006,Materiales,3437.44,Cheque,2,0.38,Decreciente,Baja
2022-07-11,1070,Tecnología,3037.66,Cheque,3,0.63,Decreciente,Baja
2022-07-10,1093,Logística,2786.56,Efectivo,2,0.81,Creciente,Baja
2022-07-21,1081,Materiales,3500.96,Transferencia,4,0.3,Estable,Baja
2022-07-02,1087,Materiales,3178.82,Efectivo,3,0.21,Creciente,Baja
2022-07-25,1005,Tecnología,2969.36,Efectivo,9,0.67,Creciente,Baja
2022-07-03,1057,Logística,3162.6,Cheque,2,0.67,Decreciente,Baja
2022-07-21,1067,Tecnología,2788.83,Transferencia,7,0.9,Creciente,Baja
2022-07-19,1054,Logística,4015.2,Transferencia,3,0.02,Estable,Baja
2022-08-18,1021,Logística,3004.81,Cheque,2,0.72,Creciente,Baja
2022-08-24,1067,Materiales,3617.41,Efectivo,1,0.55,Estable,Baja
2022-08-24,1013,Servicios,2940.5,Transferencia,3,0.45,Creciente,Baja
2022-08-28,1097,Tecnología,3098.64,Efectivo,6,0.81,Creciente,Baja
2022-08-02,1022,Tecnología,2855.83,Transferencia,7,0.24,Decreciente,Baja
2022-08-06,1043,Logística,3533.81,Transferencia,1,0.88,Estable,Baja
2022-08-14,1088,Logística,2930.95,Cheque,5,0.56,Estable,Baja
2022-08-27,1064,Logística,3472.08,Cheque,5,0.61,Decreciente,Baja
2022-08-06,1078,Tecnología,4123.86,Cheque,1,0.88,Creciente,Baja
2022-08-02,1095,Servicios,3824.11,Cheque,4,0.82,Decreciente,Baja
2022-08-27,1077,Materiales,2920.94,Cheque,1,0.6,Estable,Baja
2022-08-13,1060,Servicios,3127.34,Efectivo,1,0.75,Decreciente,Baja
2022-08-26,1084,Materiales,3759.29,Efectivo,7,0.43,Estable,Baja
2022-08-16,1054,Servicios,4070.08,Efectivo,7,0.55,Decreciente,Baja
2022-08-06,1070,Logística,2858.38,Efectivo,3,0.06,Creciente,Baja
2022-08-24,1099,Tecnología,3954.44,Cheque,7,0.09,Creciente,Baja
2022-08-28,1084,Materiales,3602.03,Efectivo,3,0.83,Estable,Baja
2022-08-10,1049,Servicios,3579.92,Efectivo,2,0.06,Decreciente,Baja
2022-08-02,1011,Tecnología,4158.82,Transferencia,4,0.17,Estable,Baja
2022-08-01,1078,Materiales,3863.32,Cheque,3,0.8,Creciente,Baja
2022-08-10,1014,Materiales,4007.4,Efectivo,7,0.0,Estable,Baja
2022-08-19,1016,Tecnología,3309.83,Efectivo,1,0.28,Creciente,Baja
2022-08-20,1033,Logística,3591.55,Efectivo,6,0.58,Estable,Baja
2022-08-04,1034,Tecnología,3677.38,Cheque,2,0.6,Decreciente,Baja
2022-08-11,1038,Logística,3264.25,Efectivo,8,0.78,Creciente,Baja
2022-08-10,1077,Servicios,3613.89,Transferencia,5,0.51,Estable,Baja
2022-08-15,1054,Servicios,3144.84,Cheque,3,0.51,Creciente,Baja
2022-08-21,1058,Tecnología,3013.69,Transferencia,7,0.73,Decreciente,Baja
2022-08-18,1004,Logística,3337.91,Cheque,2,0.5,Creciente,Baja
2022-08-17,1029,Servicios,3851.57,Efectivo,5,0.61,Decreciente,Baja
2022-08-16,1003,Logística,4100.29,Cheque,8,0.9,Creciente,Baja
2022-08-05,1014,Logística,3455.66,Cheque,1,0.4,Decreciente,Baja
2022-08-28,1034,Logística,3715.93,Cheque,1,0.39,Creciente,Baja
2022-08-17,1073,Tecnología,2956.97,Transferencia,3,0.0,Decreciente,Baja
2022-08-15,1054,Logística,4083.81,Cheque,3,0.61,Estable,Baja
2022-08-09,1065,Tecnología,3611.58,Efectivo,7,0.03,Estable,Baja
2022-08-07,1059,Servicios,3909.28,Cheque,6,0.5,Creciente,Baja
2022-08-26,1023,Servicios,3929.11,Cheque,7,0.8,Decreciente,Baja
2022-08-04,1091,Materiales,3172.72,Efectivo,4,0.55,Estable,Baja
2022-08-11,1021,Materiales,3556.14,Efectivo,2,0.27,Creciente,Baja
2022-08-06,1043,Servicios,4162.57,Transferencia,2,0.79,Estable,Baja
2022-08-24,1031,Logística,2938.12,Efectivo,1,0.27,Decreciente,Baja
2022-08-15,1094,Logística,3772.49,Efectivo,9,0.73,Creciente,Baja
2022-08-21,1082,Servicios,4165.08,Efectivo,7,0.61,Decreciente,Baja
2022-08-09,1050,Servicios,3234.72,Cheque,3,0.17,Decreciente,Baja
2022-08-23,1084,Materiales,4023.33,Transferencia,2,0.91,Decreciente,Baja
2022-08-06,1002,Logística,4124.86,Efectivo,3,0.2,Estable,Baja
2022-08-01,1069,Servicios,3862.53,Efectivo,7,0.99,Creciente,Baja
2022-08-24,1031,Materiales,3137.35,Efectivo,5,0.01,Decreciente,Baja
2022-08-11,1001,Materiales,3281.71,Cheque,3,0.26,Estable,Baja
2022-08-26,1087,Logística,2862.44,Cheque,9,0.2,Decreciente,Baja
2022-08-10,1058,Materiales,3981.15,Transferencia,2,0.01,Estable,Baja
2022-08-19,1090,Materiales,4006.69,Transferencia,7,0.73,Creciente,Baja
2022-08-22,1072,Tecnología,3701.71,Cheque,6,0.69,Creciente,Baja
2022-08-25,1076,Servicios,3307.76,Efectivo,6,0.79,Creciente,Baja
2022-08-07,1013,Logística,2920.09,Efectivo,7,0.26,Creciente,Baja
2022-08-06,1050,Servicios,3870.93,Transferencia,6,0.44,Decreciente,Baja
2022-08-20,1010,Tecnología,3833.62,Efectivo,2,0.66,Estable,Baja
2022-08-28,1077,Logística,4095.25,Cheque,5,0.44,Creciente,Baja
2022-08-21,1079,Servicios,3839.25,Transferencia,3,0.7,Decreciente,Baja
2022-08-13,1009,Materiales,3977.28,Cheque,9,0.63,Creciente,Baja
2022-08-27,1083,Logística,3860.94,Cheque,8,0.11,Creciente,Baja
2022-08-14,1079,Tecnología,3698.87,Efectivo,2,0.78,Creciente,Baja
2022-08-17,1057,Materiales,3412.43,Cheque,1,0.72,Estable,Baja
2022-08-11,1033,Tecnología,4080.51,Cheque,4,0.66,Estable,Baja
2022-08-03,1079,Materiales,3727.38,Efectivo,4,0.16,Estable,Baja
2022-08-13,1077,Servicios,3372.2,Cheque,2,0.27,Creciente,Baja
2022-08-22,1052,Servicios,2929.45,Efectivo,7,0.39,Decreciente,Baja
2022-08-04,1027,Servicios,3220.84,Cheque,3,0.28,Decreciente,Baja
2022-08-06,1017,Tecnología,3576.6,Efectivo,7,0.23,Decreciente,Baja
2022-08-05,1025,Logística,3199.65,Efectivo,7,0.81,Creciente,Baja
2022-08-16,1006,Servicios,3123.16,Transferencia,1,0.64,Estable,Baja
2022-08-11,1044,Tecnología,3553.63,Cheque,6,0.57,Decreciente,Baja
2022-08-08,1097,Materiales,3050.87,Cheque,4,0.23,Creciente,Baja
2022-08-01,1044,Servicios,3937.51,Transferencia,8,0.92,Creciente,Baja
2022-08-09,1070,Materiales,3493.14,Efectivo,8,0.19,Decreciente,Baja
2022-08-13,1096,Servicios,3618.97,Efectivo,3,0.79,Decreciente,Baja
2022-08-08,1034,Materiales,3019.32,Transferencia,4,0.97,Creciente,Baja
2022-08-15,1051,Tecnología,3268.46,Transferencia,1,0.73,Decreciente,Baja
2022-08-25,1020,Servicios,3388.7,Efectivo,2,0.99,Creciente,Baja
2022-08-09,1027,Tecnología,3948.48,Efectivo,7,0.65,Decreciente,Baja
2022-08-11,1095,Tecnología,3894.97,Transferencia,7,0.22,Estable,Baja
2022-08-10,1043,Materiales,3125.61,Cheque,9,0.2,Creciente,Baja
2022-08-19,1079,Servicios,3678.47,Efectivo,9,0.32,Estable,Baja
2022-08-24,1055,Logística,3154.4,Transferencia,9,0.01,Decreciente,Baja
2022-08-19,1009,Logística,4201.61,Cheque,6,0.68,Creciente,Baja
2022-08-01,1022,Tecnología,4150.82,Cheque,8,0.27,Decreciente,Baja
2022-08-09,1047,Materiales,3604.07,Cheque,9,0.82,Creciente,Baja
2022-08-21,1051,Materiales,3794.78,Cheque,7,0.36,Decreciente,Baja
2022-08-12,1014,Materiales,3938.94,Transferencia,4,0.48,Estable,Baja
2022-08-23,1054,Servicios,3825.85,Efectivo,4,0.97,Estable,Baja
2022-08-08,1042,Servicios,3796.08,Cheque,6,0.24,Decreciente,Baja
2022-08-02,1049,Materiales,4159.86,Cheque,4,0.72,Estable,Baja
2022-08-22,1005,Logística,3650.74,Transferencia,7,0.76,Estable,Baja
2022-09-15,1071,Logística,2228.62,Cheque,6,0.72,Decreciente,Baja
2022-09-10,1073,Logística,2530.58,Cheque,1,0.83,Decreciente,Baja
2022-09-06,1000,Logística,2890.61,Efectivo,5,0.01,Estable,Baja
2022-09-13,1084,Materiales,3088.7,Cheque,8,0.35,Decreciente,Baja
2022-09-22,1024,Servicios,2380.72,Transferencia,8,0.74,Decreciente,Baja
2022-09-17,1095,Servicios,2490.21,Efectivo,9,0.08,Creciente,Baja
2022-09-23,1052,Logística,2277.4,Efectivo,4,0.57,Estable,Baja
2022-09-25,1060,Logística,2844.92,Cheque,6,0.43,Estable,Baja
2022-09-10,1045,Materiales,3129.83,Transferencia,7,0.02,Estable,Baja
2022-09-23,1073,Logística,2792.3,Transferencia,5,0.24,Decreciente,Baja
2022-09-04,1059,Materiales,2767.06,Cheque,8,0.28,Creciente,Baja
2022-09-21,1050,Materiales,2699.83,Cheque,3,0.11,Estable,Baja
2022-09-10,1072,Logística,2208.14,Transferencia,8,0.63,Estable,Baja
2022-09-12,1083,Servicios,2885.93,Efectivo,5,0.24,Decreciente,Baja
2022-09-20,1047,Materiales,2751.17,Efectivo,1,0.28,Estable,Baja
2022-09-08,1083,Servicios,2814.0,Cheque,6,0.9,Creciente,Baja
2022-09-08,1039,Servicios,3064.94,Efectivo,2,0.47,Estable,Baja
2022-09-05,1006,Materiales,2943.51,Efectivo,7,0.39,Creciente,Baja
2022-09-16,1074,Tecnología,2940.29,Transferencia,9,0.72,Creciente,Baja
2022-09-05,1084,Materiales,3094.94,Efectivo,3,0.91,Creciente,Baja
2022-09-15,1018,Tecnología,3161.28,Transferencia,4,0.03,Decreciente,Baja
2022-09-24,1014,Materiales,2729.21,Cheque,4,0.45,Decreciente,Baja
2022-09-20,1069,Materiales,2229.74,Cheque,4,0.61,Creciente,Baja
2022-09-12,1060,Servicios,2600.06,Transferencia,3,0.32,Creciente,Baja
2022-09-14,1055,Servicios,2947.35,Transferencia,5,0.77,Estable,Baja
2022-09-23,1009,Logística,2143.93,Cheque,9,0.97,Estable,Baja
2022-09-18,1045,Servicios,2174.76,Transferencia,8,0.94,Estable,Baja
2022-09-16,1079,Servicios,2185.62,Cheque,2,0.27,Decreciente,Baja
2022-09-25,1074,Servicios,2887.55,Cheque,9,0.23,Estable,Baja
2022-09-18,1056,Servicios,2644.51,Cheque,2,0.96,Creciente,Baja
2022-09-26,1034,Logística,2504.66,Cheque,7,0.46,Creciente,Baja
2022-09-22,1071,Servicios,2226.29,Cheque,5,0.21,Decreciente,Baja
2022-09-27,1091,Tecnología,2888.82,Cheque,7,0.71,Decreciente,Baja
2022-09-07,1002,Tecnología,2454.03,Efectivo,5,0.28,Estable,Baja
2022-09-25,1065,Logística,2395.15,Efectivo,6,0.27,Decreciente,Baja
2022-09-08,1052,Servicios,2804.32,Cheque,8,0.88,Creciente,Baja
2022-09-22,1077,Tecnología,2705.66,Efectivo,1,0.16,Creciente,Baja
2022-09-25,1051,Materiales,2497.8,Transferencia,1,0.06,Decreciente,Baja
2022-09-20,1092,Tecnología,2792.87,Transferencia,5,0.27,Creciente,Baja
2022-09-28,1052,Servicios,2401.38,Cheque,1,0.61,Decreciente,Baja
2022-09-26,1053,Tecnología,2955.0,Efectivo,3,0.12,Creciente,Baja
2022-09-03,1046,Materiales,2357.08,Transferencia,9,0.47,Estable,Baja
2022-09-17,1002,Tecnología,2282.56,Transferencia,7,0.63,Decreciente,Baja
2022-09-15,1064,Servicios,2941.9,Transferencia,6,0.85,Decreciente,Baja
2022-09-17,1014,Materiales,2863.08,Transferencia,8,0.23,Decreciente,Baja
2022-09-23,1083,Logística,2307.72,Efectivo,8,0.82,Creciente,Baja
2022-09-12,1085,Materiales,2237.52,Transferencia,6,0.23,Estable,Baja
2022-09-03,1033,Tecnología,3001.06,Transferencia,4,0.68,Decreciente,Baja
2022-09-19,1049,Logística,2935.72,Transferencia,4,0.43,Creciente,Baja
2022-09-04,1032,Materiales,2460.63,Cheque,4,0.11,Decreciente,Baja
2022-09-02,1072,Materiales,2810.54,Transferencia,6,0.71,Creciente,Baja
2022-09-27,1002,Materiales,2245.89,Transferencia,1,0.22,Estable,Baja
2022-09-18,1001,Servicios,2650.72,Efectivo,2,0.18,Creciente,Baja
2022-09-17,1003,Logística,2134.42,Transferencia,6,0.36,Creciente,Baja
2022-09-07,1015,Logística,2528.66,Transferencia,1,0.65,Decreciente,Baja
2022-09-19,1053,Materiales,2193.75,Transferencia,9,0.23,Creciente,Baja
2022-09-18,1032,Logística,2616.99,Cheque,6,0.18,Decreciente,Baja
2022-09-05,1008,Tecnología,2560.47,Efectivo,7,0.01,Creciente,Baja
2022-09-06,1056,Tecnología,2584.47,Efectivo,1,0.47,Estable,Baja
2022-09-11,1039,Materiales,2162.55,Cheque,8,0.43,Creciente,Baja
2022-09-28,1051,Tecnología,2496.96,Cheque,5,0.23,Decreciente,Baja
2022-09-17,1081,Materiales,2914.45,Efectivo,5,0.05,Creciente,Baja
2022-09-15,1015,Tecnología,2504.67,Transferencia,6,0.43,Creciente,Baja
2022-09-04,1007,Materiales,2870.77,Efectivo,7,0.79,Estable,Baja
2022-09-22,1086,Materiales,2505.27,Cheque,7,0.72,Decreciente,Baja
2022-09-07,1059,Logística,2562.11,Transferencia,5,0.86,Estable,Baja
2022-09-23,1035,Logística,2710.83,Efectivo,1,0.01,Creciente,Baja
2022-09-19,1002,Materiales,3119.78,Transferencia,9,0.97,Estable,Baja
2022-09-16,1014,Logística,2229.72,Transferencia,6,0.34,Creciente,Baja
2022-09-03,1096,Logística,2149.42,Cheque,9,0.99,Creciente,Baja
2022-09-17,1081,Servicios,2757.42,Efectivo,4,0.25,Estable,Baja
2022-09-15,1022,Tecnología,3118.11,Cheque,2,0.47,Estable,Baja
