ID_transaccion,proveedor_id,fecha_factura,fecha_vencimiento,monto,condiciones_pago,estado_pago,dias_credito,descuento_pronto_pago,penalizacion_mora,metodo_pago,aprobador
4527,1066,2022-11-27,2023-02-25,5713.62,90 días,Pagado,60,0,2,Efectivo,David
4528,1033,2022-02-15,2023-06-16,9290.52,90 días,Pendiente,90,10,0,Cheque,Charlie
4529,1056,2022-04-07,2023-03-21,642.39,90 días,Retrasado,90,0,1,Efectivo,Alice
4530,1048,2022-08-15,2023-01-16,4273.39,60 días,Pendiente,90,0,0,Transferencia,Alice
4531,1086,2022-04-19,2023-02-12,7104.6,90 días,Retrasado,30,10,2,Transferencia,David
4532,1052,2022-07-28,2023-08-25,4680.61,90 días,Retrasado,30,5,1,Cheque,Bob
4533,1022,2022-09-06,2023-12-30,8084.31,90 días,Pagado,60,5,2,Cheque,David
4534,1068,2022-09-22,2023-12-05,1878.49,30 días,Pagado,60,10,2,Cheque,David
4535,1094,2022-07-11,2023-09-04,9599.98,60 días,Retrasado,60,0,1,Cheque,David
4536,1052,2022-01-29,2023-08-22,3913.11,30 días,Pendiente,30,10,1,Transferencia,Bob
4537,1061,2022-09-21,2023-11-19,3481.54,60 días,Pendiente,60,10,0,Efectivo,David
4538,1040,2022-03-23,2023-05-19,8758.6,60 días,Pagado,60,0,2,Cheque,Bob
4539,1056,2022-02-03,2023-11-02,5682.28,90 días,Pendiente,90,5,1,Efectivo,David
4540,1059,2022-06-09,2023-12-04,5212.8,90 días,Pendiente,60,5,2,Cheque,Bob
4541,1053,2022-12-30,2023-01-04,18144.278719424605,30 días,Pendiente,90,0,1,Cheque,Bob
4542,1069,2022-09-17,2023-06-19,5840.36,60 días,Retrasado,30,10,2,Transferencia,Bob
4543,1056,2022-07-26,2023-01-24,1708.9,90 días,Retrasado,30,0,0,Cheque,Bob
4544,1009,2022-03-11,2023-12-03,6774.56,90 días,Pendiente,90,10,2,Cheque,Bob
4545,1039,2022-09-26,2023-11-16,1421.34,90 días,Pagado,60,0,1,Cheque,Alice
4546,1006,2022-10-19,2023-08-21,8077.99,90 días,Pendiente,30,0,0,Transferencia,Charlie
4547,1037,2022-01-15,2023-06-17,9898.39,30 días,Pagado,90,5,0,Efectivo,Charlie
4548,1084,2022-03-30,2023-10-20,3836.14,30 días,Retrasado,30,5,1,Transferencia,Bob
4549,1060,2022-04-09,2023-03-09,4503.08,90 días,Pendiente,30,0,0,Cheque,Unauthorized User
4550,1083,2022-04-13,2023-04-20,559.69,90 días,Pendiente,60,0,2,Cheque,Bob
4551,1002,2022-01-30,2023-01-26,235.96,90 días,Pagado,30,5,2,Cheque,David
4552,1050,2022-05-08,2023-11-27,9222.05,90 días,Pagado,90,10,1,Efectivo,Alice
4553,1085,2022-01-17,2023-05-26,1373.38,90 días,Pendiente,60,5,2,Efectivo,David
4554,1046,2022-08-22,2023-06-16,4513.21,60 días,Pendiente,90,10,1,Cheque,David
4555,1067,2022-01-26,2023-01-30,8172.01,60 días,Pagado,90,5,0,Cheque,Bob
4556,1091,2022-07-04,2023-02-07,8904.26,60 días,Retrasado,90,5,2,Efectivo,David
4557,1075,2022-12-27,2023-10-09,5242.04,60 días,Pagado,60,10,1,Transferencia,Alice
4558,1037,2022-04-12,2023-11-06,5693.82,90 días,Pendiente,30,0,2,Transferencia,David
4559,1035,2022-05-21,2023-07-16,6729.87,60 días,Retrasado,90,5,0,Efectivo,Alice
4560,1040,2022-07-08,2023-02-18,9617.69,60 días,Retrasado,30,5,0,Efectivo,Alice
4561,1068,2022-08-26,2023-07-25,6066.43,30 días,Retrasado,30,5,2,Cheque,Bob
4562,1012,2022-09-16,2023-05-12,5638.81,60 días,Retrasado,90,0,0,Efectivo,Alice
4563,1086,2022-07-23,2023-04-03,243.89,60 días,Pendiente,30,5,1,Efectivo,David
4564,1057,2022-11-22,2023-05-04,901.4,90 días,Retrasado,60,0,2,Cheque,Bob
4565,1049,2022-03-05,2023-07-25,5814.0,60 días,Pagado,60,5,2,Efectivo,Alice
4566,1029,2022-12-15,2023-02-16,9368.78,60 días,Pagado,30,10,0,Cheque,Alice
4567,1061,2022-01-16,2023-01-12,8680.24,90 días,Pagado,30,5,1,Transferencia,Charlie
4568,1024,2022-05-04,2023-04-18,9827.53,60 días,Pendiente,60,5,2,Transferencia,Bob
4569,1026,2022-07-10,2023-03-26,5325.56,90 días,Retrasado,30,0,2,Transferencia,Charlie
4570,1050,2022-09-08,2023-07-19,7900.52,60 días,Pagado,30,0,0,Cheque,Alice
4571,1077,2022-11-01,2023-07-27,8419.96,30 días,Pagado,30,0,0,Transferencia,Charlie
4572,1056,2022-08-17,2023-05-27,6515.51,30 días,Pagado,30,10,1,Transferencia,David
4573,1046,2022-04-01,2023-11-29,3453.62,60 días,Retrasado,90,10,1,Cheque,David
4574,1099,2022-08-31,2023-12-02,4752.79,30 días,Pagado,30,0,0,Cheque,Alice
4575,1038,2022-10-28,2023-03-21,8593.38,90 días,Retrasado,60,10,1,Transferencia,Charlie
4576,1015,2022-10-10,2023-03-04,3055.62,60 días,Retrasado,90,0,0,Transferencia,Charlie
4577,1021,2022-06-29,2023-06-03,9245.06,90 días,Retrasado,90,10,2,Transferencia,Bob
4578,1084,2022-06-26,2023-09-10,2375.08,30 días,Pendiente,60,0,0,Efectivo,David
4579,1053,2022-03-25,2023-08-11,7520.21,90 días,Pendiente,30,0,0,Cheque,David
4580,1020,2022-05-13,2023-06-09,6342.54,30 días,Retrasado,90,10,0,Cheque,Bob
4581,1071,2022-12-19,2023-12-18,7521.03,30 días,Retrasado,90,5,2,Cheque,David
4582,1015,2022-02-16,2023-11-06,4429.74,30 días,Pendiente,30,0,1,Cheque,Charlie
4583,1058,2022-05-26,2023-03-10,9333.15,90 días,Pendiente,30,0,1,Transferencia,Charlie
4584,1030,2022-01-15,2023-07-04,6361.47,30 días,Retrasado,60,5,1,Cheque,David
4585,1041,2022-07-17,2023-12-08,2954.13,60 días,Pendiente,90,0,0,Efectivo,Bob
4586,1073,2022-01-26,2023-02-20,6420.71,30 días,Pagado,30,0,0,Efectivo,Alice
4587,1031,2022-03-25,2023-07-09,2939.48,60 días,Retrasado,-30,10,1,Transferencia,Alice
4588,1058,2022-10-20,2023-09-21,3006.96,60 días,Retrasado,60,5,2,Transferencia,Alice
4589,1033,2022-04-20,2023-04-14,4056.03,60 días,Pendiente,-90,0,2,Cheque,Alice
4590,1008,2022-04-24,2023-09-09,8539.06,60 días,Pagado,30,0,2,Transferencia,Charlie
4591,1080,2022-11-28,2023-08-18,5052.95,90 días,Pendiente,60,5,2,Transferencia,Alice
4592,1010,2022-04-26,2023-07-19,6821.12,60 días,Pagado,90,5,0,Transferencia,Charlie
4593,1095,2022-12-13,2023-09-02,3980.48,30 días,Pagado,90,10,1,Efectivo,Charlie
4594,1009,2022-04-16,2023-05-19,2709.69,60 días,Retrasado,90,10,2,Cheque,Alice
4595,1085,2022-05-18,2023-10-17,9550.94,30 días,Pagado,90,10,0,Transferencia,Alice
4596,1016,2022-11-30,2023-11-05,6075.45,90 días,Retrasado,60,0,0,Cheque,Alice
4597,1067,2022-07-29,2023-08-06,9346.12,60 días,Pagado,30,5,0,Cheque,David
4598,1047,2022-09-20,2023-02-17,2113.79,30 días,Retrasado,90,10,1,Cheque,David
4599,1051,2022-01-11,2023-08-06,1554.25,90 días,Pagado,90,5,0,Efectivo,Bob
4600,1024,2022-12-16,2023-07-09,8572.65,90 días,Pendiente,30,0,1,Cheque,Charlie
4601,1020,2022-01-05,2023-11-12,6841.08,30 días,Pagado,90,0,1,Cheque,Alice
4602,1064,2022-08-31,2023-04-07,1947.13,60 días,Pendiente,90,5,1,Transferencia,David
4603,1062,2022-03-09,2023-08-12,2766.66,90 días,Pagado,30,5,1,Transferencia,Bob
4604,1088,2022-11-28,2023-11-20,8026.57,30 días,Pagado,30,10,0,Efectivo,Charlie
4605,1050,2022-03-30,2023-08-08,4593.3,60 días,Retrasado,90,5,0,Cheque,Charlie
4606,1035,2022-11-04,2023-02-18,6738.35,90 días,Pagado,30,10,0,Efectivo,Charlie
4607,1080,2022-01-05,2023-01-22,3251.69,30 días,Pagado,60,5,2,Cheque,David
4608,1087,2022-04-25,2023-09-21,3874.18,90 días,Pagado,60,5,2,Efectivo,Alice
4609,1065,2022-05-10,2023-06-25,9908.05,90 días,Pendiente,90,5,1,Cheque,Alice
4610,1014,2022-11-08,2023-08-27,2551.41,30 días,Retrasado,90,0,1,Transferencia,Charlie
4611,1095,2022-06-06,2023-12-14,5113.92,90 días,Retrasado,30,0,1,Efectivo,Charlie
4612,1038,2022-12-31,2023-04-26,8459.58,30 días,Pagado,30,0,1,Transferencia,Bob
4613,1069,2022-12-30,2023-11-29,2468.31,60 días,Pagado,90,10,1,Cheque,Bob
4614,1000,2022-11-26,2023-12-19,4210.62,30 días,Pendiente,90,10,2,Efectivo,Charlie
4615,1022,2022-05-21,2023-03-22,6189.4,60 días,Pagado,60,0,1,Transferencia,Bob
4616,1038,2022-08-05,2023-09-12,4863.76,90 días,Retrasado,30,0,0,Transferencia,David
4617,1056,2022-07-12,2023-09-28,4649.07,30 días,Retrasado,90,5,1,Transferencia,Charlie
4618,1080,2022-06-28,2023-11-20,3688.85,30 días,Pendiente,90,5,0,Cheque,Bob
4619,1033,2022-08-24,2023-11-29,5907.8,30 días,Pendiente,30,10,0,Efectivo,Charlie
4620,1040,2022-05-10,2023-09-27,6281.29,30 días,Retrasado,30,10,0,Transferencia,Alice
4621,1092,2022-04-22,2023-02-13,6567.57,60 días,Pendiente,90,5,0,Cheque,David
4622,1072,2022-08-27,2023-05-30,796.64,60 días,Pagado,90,10,1,Cheque,Charlie
4623,1012,2022-06-04,2023-08-29,6347.24,90 días,Pagado,90,0,1,Cheque,Alice
4624,1069,2022-12-13,2023-08-13,9537.05,90 días,Pendiente,30,5,1,Efectivo,Charlie
4625,1005,2022-09-24,2023-02-11,5455.76,90 días,Retrasado,90,5,1,Cheque,Alice
4626,1083,2022-11-16,2023-09-03,7181.14,90 días,Pendiente,90,10,1,Cheque,Bob
4627,1051,2022-07-23,2023-06-04,5611.65,30 días,Retrasado,90,5,2,Efectivo,Alice
4628,1002,2022-10-27,2023-03-19,8561.93,60 días,Pendiente,60,5,0,Efectivo,David
4629,1080,2022-02-22,2023-03-08,9302.87,60 días,Pendiente,60,0,0,Cheque,David
4630,1062,2022-01-04,2023-12-18,1923.78,60 días,Pendiente,30,5,2,Cheque,Bob
4631,1048,2022-09-19,2023-06-04,4424.91,60 días,Pagado,90,5,2,Transferencia,Charlie
4632,1075,2022-12-06,2023-05-09,3984.58,90 días,Pagado,90,5,1,Efectivo,David
4633,1046,2022-07-11,2023-09-26,4111.63,30 días,Retrasado,30,5,1,Efectivo,Bob
4634,1054,2022-10-15,2023-08-08,1342.69,60 días,Pendiente,30,0,0,Transferencia,David
4635,1063,2022-11-28,2023-06-02,8154.8,30 días,Pagado,30,5,1,Cheque,Bob
4636,1064,2022-11-01,2023-10-20,454.09,30 días,Pendiente,90,0,0,Cheque,David
4637,1080,2022-11-08,2023-01-26,5329.44,30 días,Retrasado,60,0,1,Cheque,Bob
4638,1066,2022-05-25,2023-10-11,6652.6,30 días,Pagado,30,0,1,Cheque,David
4639,1089,2022-06-02,2023-02-10,2153.95,60 días,Retrasado,90,10,0,Transferencia,Charlie
4640,1014,2022-12-17,2023-01-25,9067.92,60 días,Pagado,30,10,2,Efectivo,Alice
4641,1099,2022-02-25,2023-09-21,8401.64,60 días,Pendiente,90,5,2,Efectivo,David
4642,1031,2022-09-04,2023-02-26,4763.73,90 días,Retrasado,30,0,1,Cheque,Bob
4643,1095,2022-02-02,2023-09-20,4170.37,60 días,Pagado,90,10,2,Transferencia,Charlie
4644,1067,2022-06-22,2023-08-07,2442.02,90 días,Pagado,30,5,1,Cheque,David
4645,1017,2022-05-22,2023-08-01,7326.93,90 días,Pendiente,60,10,2,Cheque,Bob
4646,1082,2022-11-24,2023-02-19,1404.26,90 días,Retrasado,30,0,2,Transferencia,Alice
4647,1042,2022-06-16,2023-08-27,6834.35,60 días,Retrasado,30,5,0,Transferencia,Bob
4648,1034,2022-05-22,2023-12-06,8440.32,60 días,Retrasado,60,0,2,Efectivo,David
4649,1077,2022-05-14,2023-10-20,2361.87,60 días,Pendiente,30,0,1,Efectivo,Bob
4650,1057,2022-12-02,2023-05-11,8677.63,90 días,Pagado,60,10,0,Cheque,Bob
4651,1032,2022-12-31,2023-07-02,429.9,90 días,Pagado,90,5,2,Cheque,Alice
4652,1013,2022-11-30,2023-05-12,9136.6,30 días,Retrasado,60,5,0,Efectivo,David
4653,1033,2022-06-02,2023-10-28,1271.79,90 días,Pagado,60,5,2,Transferencia,David
4654,1060,2022-04-07,2023-02-12,6493.02,90 días,Retrasado,90,10,1,Cheque,Alice
4655,1003,2022-03-18,2023-09-16,2575.82,60 días,Pendiente,60,5,1,Cheque,Charlie
4656,1087,2022-09-22,2023-01-10,8381.87,30 días,Pendiente,60,10,0,Transferencia,Bob
4657,1058,2022-05-04,2023-03-01,5171.77,30 días,Pendiente,90,5,2,Cheque,Bob
4658,1028,2022-01-30,2023-12-06,1438.89,30 días,Retrasado,30,10,2,Transferencia,Bob
4659,1082,2022-11-04,2023-08-26,5752.82,60 días,Pagado,30,5,0,Efectivo,David
4660,1005,2022-07-26,2023-04-03,4138.04,30 días,Pendiente,60,10,0,Efectivo,David
4661,1096,2022-12-05,2023-04-05,6648.33,30 días,Retrasado,30,0,1,Efectivo,Bob
4662,1048,2022-06-13,2023-07-22,8830.84,60 días,Retrasado,30,0,0,Efectivo,David
4663,1039,2022-12-15,2023-01-25,4152.95,30 días,Pendiente,60,0,2,Efectivo,Alice
4664,1082,2022-03-13,2023-02-13,2969.82,90 días,Pendiente,90,5,0,Cheque,Alice
4665,1064,2022-01-14,2023-08-03,243.7,90 días,Pendiente,30,10,1,Efectivo,David
4666,1068,2022-12-02,2023-12-28,5790.91,90 días,Pagado,60,0,0,Cheque,Bob
4667,1026,2022-09-12,2023-06-03,4082.52,90 días,Pagado,90,5,2,Cheque,Bob
4668,1079,2022-06-01,2023-06-11,3809.03,90 días,Retrasado,30,10,0,Transferencia,Bob
4669,1005,2022-05-13,2023-10-29,1911.06,90 días,Pendiente,90,0,0,Cheque,Bob
4670,1012,2022-08-03,2023-08-22,4357.55,90 días,Pendiente,60,0,0,Cheque,David
4671,1063,2022-07-27,2023-12-11,9845.98,90 días,Pagado,90,5,1,Efectivo,Charlie
4672,1061,2022-07-18,2023-08-20,3047.77,90 días,Pendiente,90,10,1,Efectivo,Charlie
4673,1098,2022-01-19,2023-11-17,6037.07,60 días,Retrasado,60,5,1,Transferencia,Bob
4674,1018,2022-10-26,2023-05-17,20472.28474523743,60 días,Pendiente,30,0,1,Transferencia,Bob
4675,1075,2022-12-29,2023-06-25,7516.66,90 días,Pagado,30,5,2,Cheque,Bob
4676,1079,2022-10-20,2023-04-07,3354.87,60 días,Retrasado,90,5,2,Transferencia,Charlie
4677,1042,2022-04-08,2023-04-20,6147.51,60 días,Retrasado,90,0,1,Efectivo,Alice
4678,1073,2022-06-25,2023-04-06,8725.52,90 días,Pendiente,90,0,1,Efectivo,Charlie
4679,1088,2023-01-01,2023-02-11,252.93,90 días,Retrasado,90,10,1,Efectivo,David
4680,1019,2022-04-24,2023-11-07,4413.77,60 días,Pendiente,30,10,0,Cheque,Charlie
4681,1094,2022-12-18,2023-05-14,2320.31,90 días,Pendiente,60,0,2,Cheque,David
4682,1067,2022-10-01,2023-12-12,3947.46,90 días,Pagado,60,0,0,Transferencia,Bob
4683,1043,2022-11-23,2023-02-25,4218.3,90 días,Retrasado,60,10,1,Efectivo,David
4684,1022,2022-09-01,2023-08-12,7492.04,90 días,Pendiente,90,5,2,Cheque,Bob
4685,1001,2022-12-10,2023-10-02,1028.84,60 días,Pendiente,90,0,1,Cheque,Alice
4686,1021,2022-07-03,2023-01-11,5174.58,30 días,Pendiente,60,0,0,Transferencia,Bob
4687,1056,2022-09-17,2023-01-04,5685.53,60 días,Retrasado,30,5,2,Efectivo,Bob
4688,1071,2022-06-03,2023-07-23,4992.16,30 días,Retrasado,60,10,0,Efectivo,Alice
4689,1006,2022-03-29,2023-03-02,7345.55,30 días,Retrasado,30,10,2,Transferencia,Bob
4690,1077,2022-12-03,2023-01-08,3899.53,30 días,Pendiente,90,5,1,Transferencia,Bob
4691,1055,2022-10-13,2023-03-30,9455.17,60 días,Retrasado,60,0,2,Transferencia,Bob
4692,1066,2022-04-03,2023-12-03,4869.85,60 días,Pendiente,60,5,0,Transferencia,Charlie
4693,1015,2022-05-31,2023-09-03,5755.02,60 días,Retrasado,90,0,0,Efectivo,David
4694,1082,2022-02-19,2023-08-25,21684.95334709326,60 días,Retrasado,30,10,0,Efectivo,Bob
4695,1050,2022-08-30,2023-12-22,2824.84,60 días,Pendiente,60,0,0,Transferencia,Charlie
4696,1081,2022-03-07,2023-07-28,844.5,30 días,Retrasado,60,0,1,Cheque,Bob
4697,1079,2022-05-13,2023-12-04,7107.06,60 días,Pendiente,30,0,0,Cheque,David
4698,1071,2022-10-14,2023-11-06,4881.82,30 días,Retrasado,60,0,1,Efectivo,Bob
4699,1096,2022-04-04,2023-09-08,8975.39,60 días,Retrasado,60,0,2,Efectivo,David
4700,1011,2022-12-15,2023-06-06,9828.53,60 días,Retrasado,90,10,0,Transferencia,Charlie
4701,1052,2022-06-21,2023-11-14,4051.18,90 días,Retrasado,30,5,2,Cheque,Charlie
4702,1074,2022-12-02,2023-11-13,4212.85,30 días,Pagado,60,10,2,Efectivo,Bob
4703,1004,2022-02-15,2023-07-05,4138.83,60 días,Pendiente,60,0,1,Cheque,Alice
4704,1026,2022-04-24,2023-12-21,3313.09,60 días,Pagado,90,5,0,Transferencia,David
4705,1011,2022-07-01,2023-12-12,7838.7,60 días,Retrasado,60,0,1,Efectivo,Bob
4706,1016,2022-04-25,2023-12-21,7614.06,90 días,Retrasado,90,10,0,Efectivo,Charlie
4707,1005,2022-06-07,2023-12-13,4838.58,30 días,Pendiente,60,10,2,Cheque,Bob
4708,1096,2022-08-04,2023-07-23,542.15,60 días,Pendiente,90,0,1,Cheque,David
4709,1004,2022-06-19,2023-06-05,3164.64,60 días,Pendiente,30,0,0,Efectivo,Bob
4710,1056,2022-07-10,2023-02-15,2993.8,60 días,Pendiente,30,5,2,Cheque,David
4711,1027,2022-05-14,2023-03-07,8129.76,90 días,Retrasado,60,5,1,Cheque,Charlie
4712,1077,2022-10-27,2023-03-12,967.0,60 días,Pendiente,60,0,1,Transferencia,Alice
4713,1068,2022-05-31,2023-01-09,8076.19,30 días,Pagado,90,5,1,Cheque,Alice
4714,1058,2022-08-26,2023-04-09,6724.92,30 días,Pendiente,90,0,1,Efectivo,Charlie
4715,1032,2022-03-02,2023-02-28,7351.17,30 días,Pendiente,30,0,2,Transferencia,Charlie
4716,1061,2022-08-29,2023-01-10,4378.91,30 días,Pagado,60,0,2,Efectivo,Bob
4717,1049,2022-01-28,2023-12-24,6829.29,60 días,Pagado,90,10,2,Transferencia,Charlie
4718,1018,2022-11-21,2023-04-08,6129.39,90 días,Pagado,30,0,2,Transferencia,Charlie
4719,1085,2022-10-26,2023-01-15,7712.9,90 días,Pagado,30,0,0,Cheque,David
4720,1068,2022-10-25,2023-04-19,4523.02,90 días,Pendiente,90,0,2,Cheque,Bob
4721,1065,2022-11-14,2023-09-05,4780.97,60 días,Pagado,60,5,1,Efectivo,David
4722,1093,2022-02-06,2023-11-30,6471.4,90 días,Retrasado,30,0,1,Cheque,John Doe
4723,1046,2022-08-30,2023-03-17,1169.97,30 días,Pendiente,90,10,1,Transferencia,Bob
4724,1038,2022-04-10,2023-11-30,4418.82,60 días,Retrasado,30,10,1,Cheque,Alice
4725,1067,2022-09-14,2023-05-05,9722.31,90 días,Pendiente,60,0,0,Efectivo,Alice
4726,1032,2022-03-03,2023-08-13,471.77,30 días,Pendiente,90,0,1,Transferencia,Charlie
4727,1012,2022-12-15,2023-11-18,3228.45,30 días,Retrasado,60,0,1,Efectivo,Bob
4728,1083,2022-07-15,2023-10-04,3209.69,60 días,Pagado,60,10,1,Cheque,Charlie
4729,1053,2022-09-29,2023-04-09,6371.29,60 días,Pagado,30,5,2,Transferencia,David
4730,1006,2022-06-02,2023-02-15,1147.42,90 días,Retrasado,60,5,2,Efectivo,Charlie
4731,1078,2022-07-31,2023-06-05,6322.59,90 días,Pagado,30,0,0,Cheque,David
4732,1086,2022-01-28,2023-08-27,1040.9,90 días,Pendiente,90,5,0,Cheque,Alice
4733,1013,2022-03-19,2023-03-18,1040.04,60 días,Pendiente,90,10,0,Efectivo,Alice
4734,1086,2022-03-12,2023-09-01,7309.02,90 días,Pendiente,30,0,1,Transferencia,David
4735,1018,2022-04-13,2023-08-06,3308.94,90 días,Pagado,30,5,0,Efectivo,David
4736,1053,2022-06-25,2023-01-13,9776.49,30 días,Pagado,30,0,2,Cheque,David
4737,1092,2022-07-29,2023-03-02,741.196084040562,30 días,Retrasado,60,0,2,Efectivo,Charlie
4738,1019,2022-10-19,2023-03-28,4506.56,30 días,Pendiente,90,10,2,Cheque,David
4739,1028,2022-08-23,2023-03-21,1220.05,90 días,Retrasado,90,10,1,Transferencia,Bob
4740,1023,2022-03-15,2023-12-27,3578.65,60 días,Pagado,60,5,1,Efectivo,David
4741,1081,2022-06-11,2023-08-17,9982.4,30 días,Retrasado,30,10,0,Transferencia,Alice
4742,1062,2022-04-03,2023-09-07,8899.54,60 días,Pagado,90,0,0,Efectivo,David
4743,1073,2022-02-11,2023-08-31,578.41,90 días,Pendiente,60,10,0,Cheque,Alice
4744,1056,2022-09-07,2023-01-12,5676.23,90 días,Pendiente,30,5,0,Transferencia,Alice
4745,1007,2022-06-20,2023-08-20,6513.44,30 días,Pagado,90,5,1,Cheque,Charlie
4746,1089,2022-11-20,2023-10-28,2174.39,60 días,Pagado,30,5,2,Efectivo,David
4747,1061,2022-04-01,2023-05-06,1536.55,30 días,Pagado,60,10,1,Cheque,Alice
4748,1028,2022-06-10,2023-04-15,9053.37,90 días,Pendiente,90,10,0,Efectivo,Bob
4749,1073,2022-11-21,2023-06-01,9691.28,60 días,Pagado,30,10,1,Transferencia,David
4750,1016,2022-01-30,2023-10-20,9919.74,30 días,Pendiente,30,10,2,Cheque,David
4751,1065,2022-01-03,2023-07-21,7918.64,90 días,Retrasado,30,10,1,Cheque,Alice
4752,1005,2022-08-20,2023-01-28,6668.67,30 días,Pendiente,60,5,2,Efectivo,Charlie
4753,1057,2022-05-21,2023-06-21,3522.73,60 días,Retrasado,30,5,0,Efectivo,Charlie
4754,1068,2022-04-18,2023-01-06,1796.84,60 días,Pendiente,90,10,1,Efectivo,David
4755,1027,2022-03-28,2023-02-23,881.91,60 días,Pendiente,90,0,0,Transferencia,David
4756,1061,2022-10-23,2023-11-20,6963.64,60 días,Pagado,30,5,0,Cheque,Charlie
4757,1040,2022-03-23,2023-08-11,7868.76,60 días,Pendiente,60,0,2,Efectivo,Charlie
4758,1068,2022-09-08,2023-08-02,8281.89,30 días,Pagado,90,0,2,Efectivo,Bob
4759,1081,2022-02-15,2023-09-12,9146.27,30 días,Pagado,90,5,0,Cheque,David
4760,1089,2022-03-08,2023-10-25,8811.3,30 días,Pagado,90,0,2,Transferencia,David
4761,1083,2022-11-11,2023-11-03,9997.44,30 días,Pendiente,30,0,2,Cheque,David
4762,1040,2022-08-11,2023-10-12,2516.23,90 días,Pagado,90,5,0,Efectivo,Charlie
4763,1048,2022-11-21,2023-05-30,7656.75,90 días,Retrasado,30,5,0,Cheque,Alice
4764,1090,2022-08-08,2023-01-20,5905.95,30 días,Retrasado,30,10,2,Efectivo,Bob
4765,1048,2022-07-26,2023-09-08,2686.33,90 días,Pendiente,30,5,0,Efectivo,Charlie
4766,1075,2022-08-08,2023-07-25,9820.86,90 días,Pagado,30,0,0,Cheque,Charlie
4767,1070,2022-09-02,2023-09-07,8989.19,60 días,Retrasado,30,5,2,Cheque,Bob
4768,1002,2022-07-16,2023-09-21,1372.31,30 días,Pendiente,90,10,1,Transferencia,David
4769,1009,2022-01-03,2023-10-31,358.97,90 días,Pendiente,30,5,1,Efectivo,Alice
4770,1097,2022-01-20,2023-11-11,6914.47,90 días,Pendiente,30,0,0,Efectivo,Bob
4771,1088,2022-10-01,2023-12-15,6080.89,30 días,Pendiente,30,5,2,Efectivo,Alice
4772,1034,2022-04-13,2023-09-08,9364.57,60 días,Pendiente,30,0,0,Efectivo,David
4773,1079,2022-07-11,2023-04-30,2416.65,30 días,Pagado,30,5,2,Efectivo,Alice
4774,1001,2022-01-08,2023-02-02,935.44,60 días,Pagado,30,10,0,Cheque,David
4775,1023,2022-06-14,2023-09-29,2666.23,90 días,Pagado,90,10,0,Efectivo,Charlie
4776,1073,2022-09-29,2023-01-11,287.38,60 días,Pagado,30,5,2,Cheque,John Doe
4777,1037,2022-04-08,2023-08-06,455.34,60 días,Pendiente,30,0,0,Transferencia,Bob
4778,1021,2022-01-10,2023-10-24,9157.09,30 días,Pendiente,90,10,1,Efectivo,Bob
4779,1025,2022-12-13,2023-06-12,3584.96,90 días,Retrasado,90,0,1,Transferencia,David
4780,1042,2022-01-03,2023-10-12,4167.01,30 días,Retrasado,60,5,2,Cheque,David
4781,1054,2022-11-17,2023-02-03,281.88,30 días,Pagado,90,10,0,Cheque,Charlie
4782,1038,2022-05-08,2023-05-19,2778.17,90 días,Pendiente,90,10,1,Transferencia,Charlie
4783,1090,2022-04-26,2023-11-29,8066.79,30 días,Retrasado,30,0,2,Efectivo,David
4784,1028,2022-12-22,2023-08-03,6193.36,30 días,Retrasado,60,10,2,Cheque,Alice
4785,1019,2022-06-26,2023-09-01,7562.43,60 días,Retrasado,30,0,2,Cheque,Charlie
4786,1090,2022-06-09,2023-03-02,4527.42,30 días,Retrasado,60,0,1,Cheque,Bob
4787,1040,2022-03-08,2023-09-12,3166.32,90 días,Pagado,30,5,1,Cheque,Unauthorized User
4788,1053,2022-02-22,2023-11-16,4879.82,30 días,Pendiente,90,0,1,Cheque,Charlie
4789,1019,2022-07-16,2023-11-28,3298.4,60 días,Pagado,90,10,1,Cheque,Charlie
4790,1018,2022-09-15,2023-06-28,8405.81,30 días,Retrasado,60,0,0,Transferencia,Charlie
4791,1083,2022-10-29,2023-08-19,3046.97,30 días,Retrasado,30,10,1,Efectivo,David
4792,1098,2022-06-06,2023-12-25,15618.592273127324,30 días,Pendiente,30,0,2,Efectivo,Charlie
4793,1065,2022-03-27,2023-08-13,1456.12,60 días,Pendiente,90,5,0,Efectivo,John Doe
4794,1029,2022-02-03,2023-01-12,6899.98,90 días,Pagado,90,5,1,Efectivo,Charlie
4795,1052,2022-01-24,2023-03-25,9141.67,90 días,Pendiente,60,0,0,Transferencia,Charlie
4796,1033,2022-06-02,2023-05-29,6124.97,60 días,Pagado,90,0,2,Transferencia,Bob
4797,1021,2022-05-29,2023-04-10,5642.57,60 días,Pagado,60,0,1,Efectivo,Charlie
4798,1066,2022-08-22,2023-08-30,9615.07,30 días,Retrasado,60,5,0,Cheque,Bob
4799,1005,2022-09-24,2023-06-27,6311.23,90 días,Pagado,60,0,1,Efectivo,Bob
4800,1078,2022-11-02,2023-08-14,2669.55,60 días,Retrasado,60,0,0,Cheque,David
4801,1026,2022-09-26,2023-04-30,2994.67,90 días,Pagado,90,10,0,Cheque,Bob
4802,1009,2022-06-22,2023-09-18,7082.54,30 días,Pagado,60,5,2,Transferencia,Bob
4803,1072,2022-08-11,2023-04-24,7380.82,60 días,Pendiente,90,5,2,Cheque,Alice
4804,1096,2022-12-18,2023-10-29,3104.61,90 días,Pendiente,60,0,1,Transferencia,Alice
